Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Annual_Energy_Use__Kilowatt_Hours_Year__d,Total_Adjusted_Volume__Cubic_Feet__d,Product_Group_Code_Description_s,energy_per_volume,source,adj_volume,annual_energy_use,regexed_model_no,exists_in_other_db
0w3i10-07,MRT711SMF***,527.0,25.9,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,20.34749034749035,doe,25.9,527.0,MRT711SMF...,False
4w3ig12-43,WRT311FZD*,520.0,25.1,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,20.717131474103585,doe,25.1,520.0,WRT311FZD.,False
6w3n80-31,WRT518SZF***,400.0,20.7,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,19.32367149758454,doe,20.7,400.0,WRT518SZF...,False
4w3n42-26,WRT314TFD*0*,373.0,17.3,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,21.560693641618496,doe,17.3,373.0,WRT314TFD.0.,False
4w3in42-26,WRT314TFD*0*,457.0,17.3,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,26.416184971098264,doe,17.3,457.0,WRT314TFD.0.,False
7W7m80-15,WRS588FI**0*,747.0,36.8,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,20.29891304347826,doe,36.8,747.0,WRS588FI..0.,False
7W7m80-15,WRSA88FI**,747.0,36.8,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,20.29891304347826,doe,36.8,747.0,WRSA88FI..,False
7W7P10-22,WRS321SDH*0*,659.0,26.5,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,24.867924528301888,doe,26.5,659.0,WRS321SDH.0.,False
VFUM21UW,VFUM21UW,540.0,37.0,(9.) Upright freezers with automatic defrost without an automatic icemaker,14.594594594594595,doe,37.0,540.0,VFUM21UW,False
VFUM14UW,VFUM14UW,394.0,24.3,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.213991769547324,doe,24.3,394.0,VFUM14UW,False
4w9g60-25,AZF33X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,AZF33X16D.,False
7w7P41-21,WRS315SD**0*,702.0,31.5,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,22.285714285714285,doe,31.5,702.0,WRS315SD..0.,False
7w7P41-21,ASI2575G**0*,702.0,31.5,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,22.285714285714285,doe,31.5,702.0,ASI2575G..0.,False
4w9g00-12,WZF34X20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,WZF34X20D.,False
4w3n62-11,ART316TFD*0*,387.0,19.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,20.36842105263158,doe,19.0,387.0,ART316TFD.0.,False
4w3in62-11,ART316TFD*0*,471.0,19.0,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,24.789473684210527,doe,19.0,471.0,ART316TFD.0.,False
4w3ig80-54,WRT108FFD***,495.0,22.0,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,22.5,doe,22.0,495.0,WRT108FFD...,False
4w3ig80-54,MRT118FFF***,495.0,22.0,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,22.5,doe,22.0,495.0,MRT118FFF...,False
4w3ig80-54,ART308FFD*,495.0,22.0,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,22.5,doe,22.0,495.0,ART308FFD.,False
4w3g80-54,WRT318FZD***,411.0,22.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.681818181818183,doe,22.0,411.0,WRT318FZD...,False
4w3g80-54,MRT118FFF***,411.0,22.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.681818181818183,doe,22.0,411.0,MRT118FFF...,False
4w3g80-54,ART318FFD*,411.0,22.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.681818181818183,doe,22.0,411.0,ART318FFD.,False
6w3n80-32,WRT518SZF***,400.0,20.7,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,19.32367149758454,doe,20.7,400.0,WRT518SZF...,False
6w3in80-32,WRT518SZKV***,484.0,20.7,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,23.381642512077295,doe,20.7,484.0,WRT518SZKV...,False
4w3ig12-44,WRT311FZD*,520.0,25.1,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,20.717131474103585,doe,25.1,520.0,WRT311FZD.,False
4w3g12-44,WRT311FZD*,436.0,25.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.37051792828685,doe,25.1,436.0,WRT311FZD.,False
4w3in60-18,WRT106TFD*0*,471.0,19.0,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,24.789473684210527,doe,19.0,471.0,WRT106TFD.0.,False
4w5at60-10,7238*,772.0,32.1,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.049844236760123,doe,32.1,772.0,7238.,False
4w5at60-10,JFX2897DR***,772.0,32.1,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.049844236760123,doe,32.1,772.0,JFX2897DR...,False
4w5at60-10,WRX986SIH*,772.0,32.1,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.049844236760123,doe,32.1,772.0,WRX986SIH.,False
7W4iP50-06,WRS315SN**0*,658.0,32.4,(4I.) Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,20.308641975308642,doe,32.4,658.0,WRS315SN..0.,False
7W4P50-06,WRS315SN**0*,574.0,32.4,(4.) Refrigerator-freezers - automatic defrost with side-mounted freezer without an automatic icemaker,17.71604938271605,doe,32.4,574.0,WRS315SN..0.,False
7W4P50-06,WRSA15SN**0*,574.0,32.4,(4.) Refrigerator-freezers - automatic defrost with side-mounted freezer without an automatic icemaker,17.71604938271605,doe,32.4,574.0,WRSA15SN..0.,False
4w7Z10-22,WRS571CIH*0*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,WRS571CIH.0.,False
4w7Z10-22,WRS571CID*0*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,WRS571CID.0.,False
4w7Z10-22,WRS571CI**0*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,WRS571CI..0.,False
4w7Z10-22,MSC21C6M****,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,MSC21C6M....,False
BD-283,BD-283L,261.0,17.6,(8.) Upright freezers with manual defrost,14.829545454545453,doe,17.6,261.0,BD-283L,False
4w5ig01-23,KRFF300E****,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,KRFF300E....,False
4w5ig01-23,MFF2055DR*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055DR.0.,False
4w5ig01-23,MFF2055FR***,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFF2055FR...,False
4w5ig01-23,MFW2055DR*0*,618.0,24.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,25.224489795918366,doe,24.5,618.0,MFW2055DR.0.,False
