Brand_Name_s__s,Product_Group_Code_Description_s,Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Cooling_Capacity__BTU_Hour__d,Electrical_Power_Input__Watts__d,Combined_Energy_Efficiency_Ratio_d,Is_the_Certification_for_this_Basic_Model_Based_on_a_Waiver_of_DOE_s_Test_Procedure_Requirements__s,Is_the_Certification_based_upon_any_Exception_Relief_from_an_Applicable_Standard_by_DOE_s_Office_of_Hearing_and_Appeals__s,Link_to_FTC_EnergyGuide_Label_s,individual_model_number_modified
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FFRH1822R2,FFRH1822R2 (208V),18200.0,1700.0,10.7,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRH1822R2_EG.pdf,FFRH1822R2 
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FFRE1533S1,FFRE1533S1E,15100.0,1280.0,11.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE1533S1E_EG.pdf,FFRE1533S1E
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRH1222R2,FFRH1222R2E (208V),11600.0,1060.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRH1222R2E_EG.pdf,FFRH1222R2E 
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRH1222R2,FFRH1222R2 (208V),11600.0,1060.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRH1222R2_EG.pdf,FFRH1222R2 
Frigidaire,"(11) With reverse cycle, with louvered sides, and less than 20,000 Btu/h",FFRH1122U1,FFRH1122U1E,11000.0,1120.0,9.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRH1122U1E_EG.pdf,FFRH1122U1E
Frigidaire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",FHTC142WA2 (208V),FHTC142WA2,13600.0,1360.0,9.5,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHTC142WA2_EG.pdf,FHTC142WA2
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRA122WA1,FFRA122WAE,12000.0,1100.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA122WAE_EG.pdf,FFRA122WAE
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRA102WA1,FFRA102WAE,10000.0,910.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA102WAE_EG.pdf,FFRA102WAE
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FHWC183WB2,FHWC183WB2 (230V),18000.0,1510.0,11.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWC183WB2_EG.pdf,FHWC183WB2 
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FHWC183WB2,FHWW183WC2 (230V),18000.0,1510.0,11.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWW183WC2_EG.pdf,FHWW183WC2 
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FHWC253WB2,FHWC253WB2 (230V),25000.0,2410.0,10.3,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWC253WB2_EG.pdf,FHWC253WB2 
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FHWC253WB2,FHWW253WC2 (230V),25000.0,2410.0,10.3,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWW253WC2_EG.pdf,FHWW253WC2 
Frigidaire,"(5b) Without reverse cycle, with louvered sides, and 28,000 Btu/h or more",FHWC282WB2,FHWC282WB2 (230V),28000.0,2970.0,9.4,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWC282WB2_EG.pdf,FHWC282WB2 
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FHWC282WB2,FHWC282WB2 (208V),27600.0,2920.0,9.4,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWC282WB2_EG.pdf,FHWC282WB2 
Frigidaire,"(11) With reverse cycle, with louvered sides, and less than 20,000 Btu/h",FHWH082WA1,FHWH082WA1,8000.0,820.0,9.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWH082WA1_EG.pdf,FHWH082WA1
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FHWE182WA2,FHWE182WA2 (230V),18500.0,1730.0,10.7,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWE182WA2_EG.pdf,FHWE182WA2 
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FHWE252WA2,FHWE252WA2 (230V),25000.0,2660.0,9.4,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWE252WA2_EG.pdf,FHWE252WA2 
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FHWW082WCE,FHWW082WCE,8000.0,720.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWW082WCE_EG.pdf,FHWW082WCE
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FHWW122WCE,FHWW122WCE,12000.0,1100.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWW122WCE_EG.pdf,FHWW122WCE
Frigidaire,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",FFRA0511R1,FFRA0511R1E,5000.0,450.0,11.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA0511R1E_EG.pdf,FFRA0511R1E
Frigidaire,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",FFRE0533S1,FFRE0533S1,5000.0,410.0,12.1,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE0533S1_EG.pdf,FFRE0533S1
Frigidaire,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",FFRA0611R1,FFRA0611R1,6000.0,540.0,11.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA0611R_EG.pdf,FFRA0611R1
Frigidaire,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",FFRA0611R1,FFRA0622S1,6000.0,540.0,11.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA0622S_EG.pdf,FFRA0622S1
Frigidaire,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",FFRE0633S1,FFRE0633S1,6000.0,490.0,12.1,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE0633S1_EG.pdf,FFRE0633S1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRA0811R1,FFRA0811R1,8000.0,740.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA0811R_EG.pdf,FFRA0811R1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRA0811R1,FFRA0822R1,8000.0,740.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA0822R_EG.pdf,FFRA0822R1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRA1011R1,FFRA1011R1,10000.0,920.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA1011R_EG.pdf,FFRA1011R1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRA1011R1,FFRA1022R1,10000.0,920.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA1022R_EG.pdf,FFRA1022R1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRA1011R1,FFRA1022R1E,10000.0,920.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA1022R1E_EG.pdf,FFRA1022R1E
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRA1211R1,FFRA1211R1,12000.0,1100.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA1211R_EG.pdf,FFRA1211R1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRA1211R1,FFRA1222R1,12000.0,1100.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA1222R1_EG.pdf,FFRA1222R1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRA1211R1,FFRA1222R1E,12000.0,1100.0,10.9,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA1222R1E_EG.pdf,FFRA1222R1E
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRE1233S1,FFRE1233S1,12000.0,1000.0,12.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE1233S1_EG.pdf,FFRE1233S1
Frigidaire,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",FFTA1422R2,FFTH142WA2 (230V),14000.0,1510.0,9.3,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTH142WA_EG.pdf,FFTH142WA2 
Frigidaire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",FFTH122WA2,FFTH122WA2 (230V),12000.0,1260.0,9.5,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTH122WA_EG.pdf,FFTH122WA2 
Frigidaire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",FFTH102WA2,FFTH102WA2 (230V),10000.0,1040.0,9.6,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTH102WA_EG.pdf,FFTH102WA2 
Frigidaire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",FFTA1422R2,FFTA142WA2 (208V),13600.0,1430.0,9.5,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTA142WA_EG.pdf,FFTA142WA2 
Frigidaire,"(5b) Without reverse cycle, with louvered sides, and 28,000 Btu/h or more",FFRA282WAE,FFRA282WAE,28000.0,3110.0,9.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRA282WAE_EG.pdf,FFRA282WAE
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FFRE253WAE,FFRE253WAE (230V),25000.0,2430.0,10.3,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE253WAE_EG.pdf,FFRE253WAE 
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FFRE223WAE,FFRE223WAE (208V),21700.0,2110.0,10.3,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE223WAE_EG.pdf,FFRE223WAE 
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FFRE223WAE,FFRE223WAE (230V),22000.0,2140.0,10.3,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE223WAE_EG.pdf,FFRE223WAE 
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FFRE183WAE,FFRE183WAE (230V),18000.0,1530.0,11.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE183WAE_EG.pdf,FFRE183WAE 
Frigidaire,"(11) With reverse cycle, with louvered sides, and less than 20,000 Btu/h",FFRH0822R1,FFRH0822R1,8000.0,820.0,9.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRH0822R1_EG.pdf,FFRH0822R1
Crosley,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",CTWMHE14B2,CTWMHE14B2,14000.0,1500.0,9.3,No,No,https://www.crosley.com/ctwmhe14b2.html,CTWMHE14B2
Crosley,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",CTWMS12B2,CTWMS12B2,12000.0,1140.0,10.5,No,No,https://www.crosley.com/ctwms12b1.html,CTWMS12B2
Crosley,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",CTWMS12B1,CTWMS12B1,12000.0,1140.0,10.5,No,No,https://www.crosley.com/ctwms12b1.html,CTWMS12B1
Crosley,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",CAMHE12C2,CAMHE12C2,12000.0,1100.0,10.9,No,No,https://www.crosley.com/ctwmhe12b2.html,CAMHE12C2
Crosley,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",CAMHE18C2,CAMHE18C2,18500.0,1720.0,10.7,No,No,By annual report date,CAMHE18C2
Crosley,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",CAMHE25C2,CAMHE25C2,25000.0,2640.0,9.4,No,No,By annual report date,CAMHE25C2
Norpole,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",MWHUK-05CMN8-BCK0,NPRAC5KWMZ1,5000.0,450.0,11.0,No,No,https://www.stoneberry.com/product/norpole-5000-btu-window-air-conditioner/1141595-1?categoryId=,NPRAC5KWMZ1
Denali Aire,(16) Casement-Slider,1DACS10K,1DACS10K,10000.0,950.0,10.4,No,No,http://denali-aire.com/wp-content/uploads/2020/02/Energy-Label-1DACS10K.pdf,1DACS10K
Arctic Wind,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",2AWNC10000,2AWNC10000,10000.0,900.0,10.9,No,No,https://arcticwindac.com/energy-guides.html,2AWNC10000
Arctic Wind,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",2AWNC8000,2AWNC8000,8000.0,720.0,10.9,No,No,https://arcticwindac.com/energy-guides.html,2AWNC8000
Comfort Aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",RADS-81R01,RADS-81R01,8000.0,680.0,11.4,No,No,https://www.marsdelivers.com/images/,RADS-81R01
Comfort Aire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",BGE-123M,BGE-123M,12000.0,1260.0,9.5,No,No,https://www.marsdelivers.com/images/HCdocs/BGE-123M_energy%20guide_COMBINED.pdf,BGE-123M
Comfort Aire,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",BG-143M,BG-143M,14000.0,1500.0,9.3,No,No,https://www.marsdelivers.com/images/HCdocs/BG-143M_energy%20guide.pdf,BG-143M
Comfort Aire,(16) Casement-Slider,CD-81Q,CD-81Q,8000.0,730.0,10.8,No,No,https://www.marsdelivers.com/images/HCdocs/CD-81Q_energy%20guide.pdf,CD-81Q
Comfort Aire,"(5b) Without reverse cycle, with louvered sides, and 28,000 Btu/h or more",RAD-283Q,RAD-283Q,28000.0,2970.0,9.4,No,No,https://www.marsdelivers.com/images/HCdocs/RAD-283Q_energy%20guide.pdf,RAD-283Q
Comfort Aire,"(5b) Without reverse cycle, with louvered sides, and 28,000 Btu/h or more",RAD-283S,RAD-283S,28000.0,2970.0,9.4,No,No,https://www.marsdelivers.com/images/HCdocs/RAD-283S_energy%20guide.pdf,RAD-283S
Comfort Aire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",REG-183M,REG-183M,18500.0,1720.0,10.7,No,No,https://www.marsdelivers.com/images/HCdocs/REG-183M_energy%20guide_COMBINED.pdf,REG-183M
Comfort Aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",REG-123M,REG-123M,12000.0,1100.0,10.9,No,No,https://www.marsdelivers.com/images/HCdocs/REG-123M_energy%20guide_COMBINED_.pdf,REG-123M
Comfort Aire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",REG-253R,REG-253R,25000.0,2640.0,9.4,No,No,https://www.marsdelivers.com/images/HCdocs/REG-253R_energy%20guide.pdf,REG-253R
Coast Air,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",CMW051B,CMW051B,5000.0,450.0,11.0,No,No,https://www.coastair-ac.com/wps/wcm/connect/www.coastair-ac.com13421/2dad2435-509c-4620-bfc6-9c7286684749/CMW051B_energy+guide_10-17-19.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=ROOTWORKSPACE.Z18_J8L21G01O0DU30QK6ALF9H1000-2dad2435-509c-4620-bfc6-9c7286684749-n8OEq9X,CMW051B
CHIONE,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",KACW05M1WT,KACW05M1WT,5000.0,450.0,11.0,No,No,https://www.menards.com/main/heating-cooling/air-conditioners-accessories/pelonis-14-000-through-the-wall-air-conditioner-with-heat/pat14h2zwt/p-1568960809446-c-1497103338431.htm,KACW05M1WT
Arctic King,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",WTW-12ER5a,WTW-12ER5a,12000.0,1260.0,9.5,No,No,https://www.midea.com/us/Arctic-King/Through-the-Wall-Air-Conditioners,WTW-12ER5a
Arctic King,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",WTW-10ER5a,WTW-10ER5a,10000.0,1040.0,9.6,No,No,https://www.midea.com/us/Arctic-King/Through-the-Wall-Air-Conditioners,WTW-10ER5a
Arctic King,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",WWK08CW01N-B,WWK08CW01N-B,8000.0,710.0,11.2,No,No,https://www.midea.com/us/Arctic-King/Window-Air-Conditioners,WWK08CW01N-B
Arctic King,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",WWK06CR01N,WWK06CR01N,6000.0,540.0,11.0,No,No,https://www.midea.com/us/Arctic-King/Window-Air-Conditioners,WWK06CR01N
Arctic King,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",WWK05CM01N,WWK05CM01N,5000.0,450.0,11.0,No,No,https://www.midea.com/us/Arctic-King/Window-Air-Conditioners,WWK05CM01N
Arctic King,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",WWK05CR01N-B,WWK05CR01N-B,5000.0,450.0,11.0,No,No,https://www.midea.com/us/Arctic-King/Window-Air-Conditioners,WWK05CR01N-B
Toshiba,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",RAC-WK0512CMRU,RAC-WK0512CMRU,5000.0,450.0,11.0,No,No,https://www.homedepot.com/p/Toshiba-5-000-BTU-115-Volt-Window-Air-Conditioner-in-White-RAC-WK0512CMRU/311290375,RAC-WK0512CMRU
Midea,(16) Casement-Slider,MAW08C1AWT,MAW08C1AWT,8000.0,730.0,10.8,No,No,https://www.midea.com/us/Air-Conditioners/Window-Air-Conditioners,MAW08C1AWT
Midea,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",MAW05M1YWT,MAW05M1YWT,5000.0,450.0,11.0,No,No,https://www.midea.com/us/Air-Conditioners/Window-Air-Conditioners,MAW05M1YWT
Midea,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",MAW05M1BWT,MAW05M1BWT,5000.0,450.0,11.0,No,No,https://www.midea.com/us/Air-Conditioners/Window-Air-Conditioners,MAW05M1BWT
Midea,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",MAW18H2ZWT,MAW18H2ZWT,18500.0,1720.0,10.7,No,No,https://www.midea.com/us/Air-Conditioners/Window-Air-Conditioners,MAW18H2ZWT
Midea,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",MAW25H2ZWT,MAW25H2ZWT,25000.0,2640.0,9.4,No,No,https://www.midea.com/us/Air-Conditioners/Window-Air-Conditioners,MAW25H2ZWT
Emerson Quiet Kool,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",AW-05CM1RUFU10,EARC5MD1H,5000.0,450.0,11.0,No,No,https://we.tl/t-forE5WqEZi,EARC5MD1H
Emerson Quiet Kool,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",AW-05CM1RUFU10,EBRC5MD1H,5000.0,450.0,11.0,No,No,https://we.tl/t-forE5WqEZi,EBRC5MD1H
Emerson Quiet Kool,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-08DR1SVFU10,EBRE8RD1,8000.0,700.0,11.0,No,No,https://we.tl/t-forE5WqEZi,EBRE8RD1
Emerson Quiet Kool,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",AW-06CR1RVGUE15,EARC6RSE1H,6000.0,500.0,12.1,No,No,https://we.tl/t-forE5WqEZi,EARC6RSE1H
Emerson Quiet Kool,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-08CW1RVFUE10,EARC8RSE1H,8000.0,680.0,12.0,No,No,https://we.tl/t-forE5WqEZi,EARC8RSE1H
Emerson Quiet Kool,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-10CW1RWFUE10,EARC10RSE1H,10000.0,840.0,12.0,No,No,https://we.tl/t-forE5WqEZi,EARC10RSE1H
Emerson Quiet Kool,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-10CW1RWFUE10,EBRC10RSE1H,10000.0,840.0,12.0,No,No,https://we.tl/t-forE5WqEZi,EBRC10RSE1H
Emerson Quiet Kool,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-10CW1RWFUE10,EARC10RE1H,10000.0,840.0,12.0,No,No,https://we.tl/t-forE5WqEZi,EARC10RE1H
Emerson Quiet Kool,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-12CW1RWFUE10,EBRC12RSE1H,12000.0,990.0,12.0,No,No,https://we.tl/t-forE5WqEZi,EBRC12RSE1H
Emerson Quiet Kool,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-12CW1RWFUE10,EBRC12RE1H,12000.0,990.0,12.0,No,No,https://we.tl/t-forE5WqEZi,EBRC12RE1H
Emerson Quiet Kool,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AW-15CW1RXFUE10,EBRC15RSE1H,15000.0,1260.0,11.8,No,No,https://we.tl/t-forE5WqEZi,EBRC15RSE1H
Emerson Quiet Kool,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AW-15CW1RXFUE10,EBRC15RE1H,15000.0,1260.0,11.8,No,No,https://we.tl/t-forE5WqEZi,EBRC15RE1H
Emerson Quiet Kool,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AW-18CW3RXFUE10 (230V),EBRC18RSE2H (230V),18000.0,1520.0,11.8,No,No,https://we.tl/t-forE5WqEZi,EBRC18RSE2H 
Emerson Quiet Kool,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",AW-05CR1RUGU10,EARC5RD1H,5000.0,450.0,11.0,No,No,https://we.tl/t-forE5WqEZi,EARC5RD1H
Emerson Quiet Kool,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-08DR1SVFU10,EARE8RD1,8000.0,700.0,11.0,No,No,https://we.tl/t-forE5WqEZi,EARE8RD1
Emerson Quiet Kool,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",AW-06CR1RVGUE15,EBRC6RSE1H,6000.0,500.0,12.1,No,No,https://we.tl/t-forE5WqEZi,EBRC6RSE1H
