ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Type,Product Class,Defrost Type,Compact,Built-in,Thru the Door Dispenser,Ice Maker,Counter Depth,Height (in),Width (in),Capacity (Total Volume) (ft3),Adjusted Volume (ft3),Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),Percent Less Energy Use than US Federal Standard,Refrigerant Type,Refrigerant with GWP,Connected Functionality,Connects Using,Connected Functionality Tested,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria,model_number_modified
2303400,Bosch,B30IB900SP,"B30BB930SS,,Cosmetic, Network Communication",825225946786,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,No,83.7,30.0,16.0,19.4,498,603.0,20.0,,,No,,,,,09/01/2017,08/24/2017,"United States, Canada",ES_0031649_B30IB900SP_08292017124701_70141391,No,B30IB900SP
2365289,Bosch,B30IB905SP,",B30BB935SS, B30BB935SP,Cosmetic",825225960560,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,No,83.7,30.0,16.0,19.4,470,603.0,26.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,10/01/2020,08/25/2020,"United States, Canada",ES_0031649_B30IB905SP_08312020054816_80044911,No,B30IB905SP
2303338,Bosch,B30IR900SP,",,Network Communication",825225946762,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,No,83.7,30.0,16.8,16.8,289,363.0,20.0,,,No,,,,,09/01/2017,05/04/2017,"United States, Canada",ES_0031649_B30IR900SP_05082017020339_70129737,No,B30IR900SP
2365300,Bosch,B30IR905SP,,825225960577,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,No,83.7,30.0,16.8,16.8,279,363.0,23.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,10/01/2020,08/25/2020,"United States, Canada",ES_0031649_B30IR905SP_08312020054816_80044911,No,B30IR905SP
2371891,Bosch,B36CD50SN*,,825225953692,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70.0,36.0,21.6,26.4,656,720.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,No,,,04/15/2020,01/12/2021,United States,ES_31649_B36CD50SN*_010620210429106_2326697,No,B36CD50SN.
2394711,Bosch,B36CD51SN*,,825225968832,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70.0,36.0,21.6,26.4,656,720.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,No,,,05/01/2022,04/13/2022,United States,ES_31649_B36CD51SN*_040420222239711_1347013,No,B36CD51SN.
2371892,Bosch,B36CL80EN*,,825225953647,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,Yes,72.0,36.0,20.5,25.1,568,623.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,No,,,05/01/2019,01/12/2021,United States,ES_31649_B36CL80EN*_010620210429358_6551849,No,B36CL80EN.
2371893,Bosch,B36CL80SN*,,825225953630,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,Yes,72.0,36.0,20.5,25.1,568,623.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,No,,,05/01/2019,01/12/2021,United States,ES_31649_B36CL80SN*_010620210429833_7588401,No,B36CL80SN.
2371895,Bosch,B36CL81EN*,,825225964810,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,Yes,72.0,36.0,20.5,25.1,568,623.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,No,,,01/01/2020,01/12/2021,United States,ES_31649_B36CL81EN*_010620210429472_8000340,No,B36CL81EN.
2371900,Bosch,B36CT80SN*,,825225953678,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,Yes,72.0,36.0,20.8,25.4,570,626.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,05/01/2019,01/12/2021,United States,ES_31649_B36CT80SN*_010620210429236_1430681,No,B36CT80SN.
2373111,Bosch,B36CT81EN*,,825225964810,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,72.0,36.0,20.8,25.4,570,626.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,No,,,06/01/2021,01/28/2021,United States,ES_31649_B36CT81EN*_012520211117834_6212138,No,B36CT81EN.
2371897,Bosch,B36CT81SN*,,825225956006,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,Yes,72.0,36.0,20.8,25.4,570,626.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,05/01/2019,01/12/2021,United States,ES_31649_B36CT81SN*_010620210429585_4810365,No,B36CT81SN.
2394713,Bosch,B36CT82EN*,,825225968931,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,72.0,36.0,20.8,25.4,570,626.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,No,,,05/01/2022,04/13/2022,United States,ES_31649_B36CT82EN*_040420222239420_3522875,No,B36CT82EN.
2394712,Bosch,B36CT82SN*,,825225968856,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,72.0,36.0,20.8,25.4,570,626.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,No,,,05/01/2022,04/13/2022,United States,ES_31649_B36CT82SN*_04042022223962_6888361,No,B36CT82SN.
2373112,Bosch,B36FD50SN*,,825225963547,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70.0,36.0,26.3,32.4,702,775.0,11.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,No,,,02/15/2021,01/28/2021,United States,ES_31649_B36FD50SN*_012520211117985_8645037,No,B36FD50SN.
2394710,Bosch,B36FD51SN*,,825225968689,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70.0,36.0,26.3,32.4,702,775.0,11.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,No,,,05/01/2022,04/13/2022,United States,ES_31649_B36FD51SN*_040420222239699_6924642,No,B36FD51SN.
2303404,Bosch,B36IT900NP,"B36BT930NS,,Cosmetic, Network Communication",825225946809,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,No,83.7,36.0,19.4,23.6,585,643.0,10.0,,,No,,,,,09/01/2017,08/24/2017,"United States, Canada",ES_0031649_B36IT900NP_08292017124701_70141391,No,B36IT900NP
2365294,Bosch,B36IT905NP,",B36BT935NS,Cosmetic",825225960546,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,No,83.7,36.0,19.4,23.6,579,643.0,11.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,10/01/2020,08/25/2020,"United States, Canada",ES_0031649_B36IT905NP_08312020054816_80044911,No,B36IT905NP
2300527,Brigade,CFBI7360****,,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,84.0,36.0,20.0,24.8,595,654.0,10.0,,,No,,,,,07/21/2017,07/21/2017,"United States, Canada",ES_0031770_CFBI7360****_07252017025013_70149659,No,CFBI7360....
2300528,Brigade,CMVBI7360****,,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,84.0,36.0,20.0,24.8,595,654.0,10.0,,,No,,,,,07/21/2017,07/21/2017,"United States, Canada",ES_0031770_CMVBI7360****_07252017025013_70149659,No,CMVBI7360....
2300526,Brigade,CVBI7360****,,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,84.0,36.0,20.0,24.8,595,654.0,10.0,,,No,,,,,07/21/2017,07/21/2017,"United States, Canada",ES_0031770_CVBI7360****_07252017025013_70149659,No,CVBI7360....
2361922,Cafe,CCP06BP*P***,,084691853916;084691853930;084691853947,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,34.1,23.8,5.1,5.1,274,306.0,10.0,,,No,,,,,08/01/2020,06/15/2020,"United States, Canada",ES_1123206_CCP06BP*P***_06192020062904_80046942,No,CCP06BP.P...
2361921,Cafe,CCR06BM*P***,,084691853923,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,34.1,23.8,5.1,5.1,274,306.0,10.0,,,No,,,,,08/01/2020,06/15/2020,"United States, Canada",ES_1123206_CCR06BM*P***_06192020062904_80046942,No,CCR06BM.P...
2326482,Cafe,CFE28TP*M***,,084691836186;084691836285;084691836322;084691836339,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,69.9,35.8,27.8,34.7,725,796.0,10.0,,,No,,,,,09/15/2018,09/25/2018,"United States, Canada",ES_1123206_CFE28TP*M***_09272018013720_70199441,No,CFE28TP.M...
2326483,Cafe,CFE28UP*M***,,084691836308;084691836315,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,69.9,35.8,27.8,34.7,725,796.0,10.0,,,No,,,,,09/15/2018,09/25/2018,"United States, Canada",ES_1123206_CFE28UP*M***_09272018013720_70199441,No,CFE28UP.M...
2494983,Cafe,CGE29DM*T***,,084691917199,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.9,35.6,28.7,35.2,681,713.0,5.0,,,Yes,Wi-Fi,Yes,XMPP https://tools.ietf.org/html/rfc6120 TLS https://tools.ietf.org/html/rfc5246,No,06/01/2023,05/15/2023,"United States, Canada",ES_0000000_CGE29DM*T***_05192023115810_80169638,No,CGE29DM.T...
2494982,Cafe,CGE29DP*T***,,084691917205;084691917212;084691917229,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.9,35.6,28.7,35.2,681,713.0,5.0,,,Yes,Wi-Fi,Yes,XMPP https://tools.ietf.org/html/rfc6120 TLS https://tools.ietf.org/html/rfc5246,No,06/01/2023,05/15/2023,"United States, Canada",ES_0000000_CGE29DP*T***_05192023115810_80169638,No,CGE29DP.T...
2215459,Avanti,RM4406W,",RM4416B,; ,RM4436SS,",,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.7,19.7,4.4,4.4,228,254.0,10.0,,,No,,,,,07/09/2014,07/10/2014,"United States, Canada",ES_92257_RM4406W_07092014153250_4381372,No,RM4406W
2315134,Avanti,RM4406W,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.1,19.5,4.4,4.4,228,254.0,10.0,,,No,,,,,01/22/2018,11/28/2017,"United States, Canada",ES_0092257_RM4406W_03012018110822_70170417,No,RM4406W
2315133,Avanti,RM4416B,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.1,19.5,4.4,4.4,228,254.0,10.0,,,No,,,,,01/22/2018,11/28/2017,"United States, Canada",ES_0092257_RM4416B_03012018110822_70170417,No,RM4416B
2315135,Avanti,RM4436SS,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.1,19.5,4.4,4.4,228,254.0,10.0,,,No,,,,,01/22/2018,11/28/2017,"United States, Canada",ES_0092257_RM4436SS_03012018110822_70170417,No,RM4436SS
2394523,Avanti,RM46J0W,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,Yes,32.1,20.1,4.6,4.6,229,255.0,10.0,,,No,,,,,03/02/2022,03/13/2022,United States,ES_92257_RM46J0W_04072022171854_5084909,No,RM46J0W
2394524,Avanti,RM46J1B,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,Yes,32.1,20.1,4.6,4.6,229,255.0,10.0,,,No,,,,,03/02/2022,03/13/2022,United States,ES_92257_RM46J1B_04072022171854_7451908,No,RM46J1B
2394525,Avanti,RM46J3S,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,Yes,32.1,20.1,4.6,4.6,229,255.0,10.0,,,No,,,,,03/02/2022,03/13/2022,United States,ES_92257_RM46J3S_04072022171854_6128671,No,RM46J3S
2349176,Avanti,RM52T1BB,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.3,23.4,5.2,5.2,228,260.0,12.0,,,No,,,,,11/01/2019,10/31/2019,United States,ES_92257_RM52T1BB_10282019171101_5326806,No,RM52T1BB
2214120,Avanti,RMS551SS,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.5,30.9,5.5,7.2,338,378.0,11.0,,,No,,,,,06/25/2014,06/25/2014,"United States, Canada",ES_0092257_RMS551SS_06192014035200_2738658,No,RMS551SS
2315141,Avanti,RMX45B3S,,,Compact Refrigerator,11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.5,21.4,4.5,5.0,265,297.0,11.0,,,No,,,,,01/22/2018,01/10/2018,"United States, Canada",ES_0092257_RMX45B3S_03012018110822_70170417,No,RMX45B3S
2401208,AVG,ARBM150SE,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,68.0,28.0,14.6,17.6,423,473.0,11.0,,,No,,,,,09/07/2022,09/07/2022,Canada,ES_1125680_ARBM150SE_09072022015638_80123777,No,ARBM150SE
2397478,AVG,ARBM171DSE,,632726207441,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69.1,31.1,17.2,21.1,453,504.0,10.0,,,No,,No,,,05/11/2022,06/15/2022,Canada,ES_1125680_ARBM171DSE_06152022075930_9223402,No,ARBM171DSE
2357788,AVG,ARBM172BSE,,711841901943,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69.1,31.3,17.1,20.9,451,502.0,10.0,,,No,,,,,12/26/2022,01/17/2023,Canada,ES_1125680_ARBM172BSE_04092020062339_3419210,No,ARBM172BSE
2357789,AVG,ARBM172SE,,711841901929,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69.1,31.3,17.1,20.9,451,502.0,10.0,,,No,,,,,12/26/2022,01/17/2023,Canada,ES_1125680_ARBM172SE_04092020062651_3611580,No,ARBM172SE
2381697,Beko,BBBF2410IM2,,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,No,70.0,21.9,8.0,9.5,400,510.0,26.0,,,No,,,,,03/01/2021,03/01/2021,"United States, Canada",ES_1036108_BRFB1052FFBI2_070720211146133_7831703,No,BBBF2410IM2
2408959,Beko,BBBF2813IM,,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,No,76.1,27.1,13.1,15.5,515,567.0,11.0,,,No,,,,,02/28/2023,02/24/2023,"United States, Canada",ES_1036108_BBBF2813IM_020320231400938_3678785,No,BBBF2813IM
2406217,Beko,BBBF3019IMWESS,,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,83.5,29.8,16.4,20.0,556,609.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,11/30/2022,12/21/2022,"United States, Canada",ES_1036108_BRFB1920SS_111020221002496_8899596,No,BBBF3019IMWESS
2401187,Beko,BFBD30216SS,,8859377107179,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69.7,29.8,16.1,20.1,355,495.0,28.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,09/06/2022,09/07/2022,"United States, Canada",ES_1036108_BFBD30216SS_090720220812922_5446107,Yes,BFBD30216SS
2401175,Beko,BFBD30216SSIM,,8859377107162,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.7,29.8,16.1,20.1,438,579.0,28.0,"R-600a,2.12",R-600a (GWP:3 | Lower GWP),No,Wi-Fi,,,,09/06/2022,09/07/2022,"United States, Canada",ES_1036108_BFBD30216SSIM_090720220315588_7901030,Yes,BFBD30216SSIM
2401185,Beko,BFBD30216SSIML,,8859377108138,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.7,29.8,16.1,20.1,438,579.0,28.0,"R-600a,2.12",R-600a (GWP:3 | Lower GWP),No,Wi-Fi,,,,09/06/2022,09/07/2022,"United States, Canada",ES_1036108_BFBD30216SSIML_090720220315407_1673526,Yes,BFBD30216SSIML
2401191,Beko,BFBD30216SSL,,8859377108121,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69.7,29.8,16.1,20.1,355,495.0,28.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,09/06/2022,09/07/2022,"United States, Canada",ES_1036108_BFBD30216SSL_090720220812888_9068720,Yes,BFBD30216SSL
2356424,Beko,BFBF2414SL,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,67.6,23.4,11.4,13.8,286,439.0,35.0,,,No,,,,,03/05/2020,11/29/2019,"United States, Canada",ES_1036108_BFBF2414SL_03092020060058_3658483,Yes,BFBF2414SL
2356425,Beko,BFBF2414SS,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,67.6,23.4,11.4,13.8,286,439.0,35.0,,,No,,,,,03/05/2020,11/29/2019,"United States, Canada",ES_1036108_BFBF2414SS_03092020060121_3681748,Yes,BFBF2414SS
2356426,Beko,BFBF2414WH,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,67.6,23.4,11.4,13.8,286,439.0,35.0,,,No,,,,,03/05/2020,11/29/2019,"United States, Canada",ES_1036108_BFBF2414WH_03092020060112_3672476,Yes,BFBF2414WH
2402113,Beko,BFBF2815SS,,8859377107216,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,67.7,27.6,14.0,17.1,327,468.0,30.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,09/28/2022,09/29/2022,"United States, Canada",ES_1036108_BFBF2815SS_092920220119226_8381393,Yes,BFBF2815SS
2402115,Beko,BFBF2815SSIM,,8859377107377,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,67.7,27.6,13.8,16.7,420,549.0,28.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,09/28/2022,09/29/2022,"United States, Canada",ES_1036108_BFBF2815SSIM_092920220206338_9252961,Yes,BFBF2815SSIM
2401188,Beko,BFBF30116SS,,8859377107346,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69.7,29.8,16.1,20.1,355,495.0,28.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,09/06/2022,09/07/2022,"United States, Canada",ES_1036108_BFBF30116SS_090720220812596_4081273,Yes,BFBF30116SS
2401184,Beko,BFBF30116SSIM,,8859377107353,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.7,29.8,16.1,20.1,438,579.0,28.0,"R-600a,2.12",R-600a (GWP:3 | Lower GWP),No,Wi-Fi,,,,09/06/2022,09/07/2022,"United States, Canada",ES_1036108_BFBF30116SSIM_090720220316501_9828658,Yes,BFBF30116SSIM
2401174,Beko,BFBF30116WHIM,,8859377107247,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.7,29.8,16.1,20.1,438,579.0,28.0,"R-600a,2.12",R-600a (GWP:3 | Lower GWP),No,Wi-Fi,,,,09/06/2022,09/07/2022,"United States, Canada",ES_1036108_BFBF30116WHIM_090720220316555_3740872,Yes,BFBF30116WHIM
2401189,Beko,BFBF30216SS,,8859377107223,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69.7,29.8,16.1,20.1,355,495.0,28.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,09/06/2022,09/07/2022,"United States, Canada",ES_1036108_BFBF30216SS_090720220813373_7948788,Yes,BFBF30216SS
2401172,Beko,BFBF30216SSIM,,8859377107230,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.7,29.8,16.1,20.1,438,579.0,28.0,"R-600a,2.12",R-600a (GWP:3 | Lower GWP),No,Wi-Fi,,,,09/06/2022,09/07/2022,"United States, Canada",ES_1036108_BFBF30216SSIM_090720220316828_9165665,Yes,BFBF30216SSIM
2401176,Beko,BFBF30216SSIML,,8859377107995,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.7,29.8,16.1,20.1,438,579.0,28.0,"R-600a,2.12",R-600a (GWP:3 | Lower GWP),No,Wi-Fi,,,,09/06/2022,09/07/2022,"United States, Canada",ES_1036108_BFBF30216SSIML_090720220316633_5611368,Yes,BFBF30216SSIML
